analysis_set,case_id,answer_uncertainty,answer_pairwise_distance,n_answer_clusters
bioasq_train,bioasq13b_65d128f81930410b1300002d,-0.0,8.477105239990124e-08,1
bioasq_train,bioasq13b_65f5a319c4010b4d78000016,-0.0,0.01926100254058838,1
bioasq_train,bioasq13b_65ce88be1930410b13000002,-0.0,0.028623443096876144,1
bioasq_train,bioasq13b_65f8418fc4010b4d78000041,0.4126972515042214,0.08234378695487976,3
bioasq_train,bioasq13b_65f37871c4010b4d7800000a,-0.0,0.015580735169351101,1
bioasq_train,bioasq13b_65f59db8c4010b4d78000014,-0.0,0.013617374934256077,1
bioasq_train,bioasq13b_662cf81b187cba990d000001,-0.0,0.01712745614349842,1
bioasq_train,bioasq13b_662fdb1e187cba990d000019,-0.0,0.04839932173490524,1
bioasq_train,bioasq13b_66168a89fdcbea915f000054,-0.0,0.017489507794380188,1
bioasq_train,bioasq13b_663023f3187cba990d000030,-0.0,0.038108840584754944,1
bioasq_train,bioasq13b_662cfadc187cba990d000006,-0.0,0.03922762721776962,1
bioasq_train,bioasq13b_66169f9bfdcbea915f000057,-0.0,0.0015166401863098145,1
bioasq_train,bioasq13b_662cfa24187cba990d000005,-0.0,0.0187382772564888,1
bioasq_train,bioasq13b_6630562c187cba990d000036,-0.0,0.030532274395227432,1
bioasq_train,bioasq13b_662ee24a187cba990d00000d,-0.0,0.022475987672805786,1
bioasq_train,bioasq13b_6616b259fdcbea915f00005a,-0.0,0.007885773666203022,1
bioasq_train,bioasq13b_663027bb187cba990d000033,-0.0,0.002268335549160838,1
bioasq_train,bioasq13b_663014c8187cba990d000020,-0.0,0.001711130142211914,1
bioasq_train,bioasq13b_660d27e3fdcbea915f000039,-0.0,0.0334867388010025,1
bioasq_train,bioasq13b_65f77ac9c4010b4d7800003c,0.29228525323862886,0.09217265248298645,2
bioasq_train,bioasq13b_65f773cdc4010b4d78000026,-0.0,0.03719937428832054,1
bioasq_train,bioasq13b_66088cccfdcbea915f00000b,-0.0,0.013234264217317104,1
bioasq_train,bioasq13b_65f77919c4010b4d78000036,-0.0,0.05563376843929291,1
bioasq_train,bioasq13b_660a8fc4fdcbea915f000027,-0.0,0.004540826193988323,1
bioasq_train,bioasq13b_660d6f0cfdcbea915f00003e,0.14118174150460758,0.028709588572382927,2
bioasq_train,bioasq13b_660c0895fdcbea915f00002f,-0.0,0.0397825613617897,1
bioasq_train,bioasq13b_66088bbafdcbea915f00000a,-0.0,0.009930647909641266,1
bioasq_train,bioasq13b_66088f67fdcbea915f00000e,-0.0,0.01689325086772442,1
bioasq_train,bioasq13b_65f7794dc4010b4d78000037,0.21732201127364886,0.07869844138622284,2
bioasq_train,bioasq13b_660c06b8fdcbea915f00002e,-0.0,0.0003080990572925657,1
bioasq_train,bioasq13b_660710b7fdcbea915f000002,-0.0,0.02448846958577633,1
bioasq_train,bioasq13b_660d2a50fdcbea915f00003a,-0.0,0.033610016107559204,1
bioasq_train,bioasq13b_65cf6c301930410b13000008,-0.0,0.006589870899915695,1
bioasq_train,bioasq13b_661be07748a2c27714000002,-0.0,0.007295890711247921,1
bioasq_train,bioasq13b_66150366fdcbea915f000046,-0.0,0.0,1
bioasq_train,bioasq13b_661d9cc3eac11fad33000029,-0.0,0.021818984299898148,1
bioasq_train,bioasq13b_661d62dceac11fad33000026,-0.0,1.1523564324988911e-07,1
bioasq_train,bioasq13b_661d575eeac11fad33000020,-0.0,0.017109960317611694,1
bioasq_train,bioasq13b_661c416048a2c27714000008,-0.0,0.012696946039795876,1
bioasq_train,bioasq13b_661c03c848a2c27714000004,0.14118174150460758,0.05505045875906944,2
bioasq_train,bioasq13b_6614fb7bfdcbea915f000044,-0.0,0.032632168382406235,1
bioasq_train,bioasq13b_66168d7bfdcbea915f000056,-0.0,0.016519824042916298,1
bioasq_train,bioasq13b_65f868eac4010b4d78000056,-0.0,0.03312807157635689,1
bioasq_train,bioasq13b_65f846bfc4010b4d78000045,-0.0,0.04814428836107254,1
bioasq_train,bioasq13b_6616576afdcbea915f000050,-0.0,0.008069081231951714,1
archehr_train,archehr_1,-0.0,0.005406786222010851,1
archehr_train,archehr_2,0.21732201127364886,0.048323821276426315,2
archehr_train,archehr_3,0.21732201127364886,0.053789593279361725,2
archehr_train,archehr_4,-0.0,0.04647020250558853,1
archehr_train,archehr_5,-0.0,0.010638689622282982,1
archehr_train,archehr_6,0.34822537285722394,0.0958736315369606,3
archehr_train,archehr_7,-0.0,0.017695540562272072,1
archehr_train,archehr_8,-0.0,0.04320898652076721,1
archehr_train,archehr_9,0.6387640052032225,0.1520714908838272,5
archehr_train,archehr_10,0.14118174150460758,0.04473329707980156,2
archehr_train,archehr_11,-0.0,0.05496552959084511,1
archehr_train,archehr_12,-0.0,0.038956187665462494,1
archehr_train,archehr_13,-0.0,0.026353348046541214,1
archehr_train,archehr_14,-0.0,0.009341873228549957,1
archehr_train,archehr_15,-0.0,0.02248319610953331,1
archehr_train,archehr_16,-0.0,0.007544191554188728,1
archehr_train,archehr_17,0.44717262228329563,0.14741654694080353,3
archehr_train,archehr_18,0.14118174150460758,0.06009988859295845,2
archehr_train,archehr_19,0.2775280104064451,0.08370861411094666,3
archehr_train,archehr_20,0.14118174150460758,0.05593061074614525,2
