analysis_set,case_id,threshold,answer_uncertainty,n_answer_clusters
bioasq_train,bioasq13b_601ffd571cb411341a000079,0.25,-0.0,1
bioasq_train,bioasq13b_601ffd571cb411341a000079,0.3,-0.0,1
bioasq_train,bioasq13b_620c2f4f3a8413c653000009,0.05,-0.0,1
bioasq_train,bioasq13b_620c2f4f3a8413c653000009,0.1,-0.0,1
bioasq_train,bioasq13b_620c2f4f3a8413c653000009,0.15,-0.0,1
bioasq_train,bioasq13b_620c2f4f3a8413c653000009,0.2,-0.0,1
bioasq_train,bioasq13b_620c2f4f3a8413c653000009,0.25,-0.0,1
bioasq_train,bioasq13b_620c2f4f3a8413c653000009,0.3,-0.0,1
bioasq_train,bioasq13b_61f5bef2882a024a10000011,0.05,-0.0,1
bioasq_train,bioasq13b_61f5bef2882a024a10000011,0.1,-0.0,1
bioasq_train,bioasq13b_61f5bef2882a024a10000011,0.15,-0.0,1
bioasq_train,bioasq13b_61f5bef2882a024a10000011,0.2,-0.0,1
bioasq_train,bioasq13b_61f5bef2882a024a10000011,0.25,-0.0,1
bioasq_train,bioasq13b_61f5bef2882a024a10000011,0.3,-0.0,1
bioasq_train,bioasq13b_621e9e7b3a8413c653000054,0.05,-0.0,1
bioasq_train,bioasq13b_621e9e7b3a8413c653000054,0.1,-0.0,1
bioasq_train,bioasq13b_621e9e7b3a8413c653000054,0.15,-0.0,1
bioasq_train,bioasq13b_621e9e7b3a8413c653000054,0.2,-0.0,1
bioasq_train,bioasq13b_621e9e7b3a8413c653000054,0.25,-0.0,1
bioasq_train,bioasq13b_621e9e7b3a8413c653000054,0.3,-0.0,1
bioasq_train,bioasq13b_626aec71e764a53204000041,0.05,-0.0,1
bioasq_train,bioasq13b_626aec71e764a53204000041,0.1,-0.0,1
bioasq_train,bioasq13b_626aec71e764a53204000041,0.15,-0.0,1
bioasq_train,bioasq13b_626aec71e764a53204000041,0.2,-0.0,1
bioasq_train,bioasq13b_626aec71e764a53204000041,0.25,-0.0,1
bioasq_train,bioasq13b_626aec71e764a53204000041,0.3,-0.0,1
bioasq_train,bioasq13b_62007dcec9dfcb9c09000019,0.05,-0.0,1
bioasq_train,bioasq13b_62007dcec9dfcb9c09000019,0.1,-0.0,1
bioasq_train,bioasq13b_62007dcec9dfcb9c09000019,0.15,-0.0,1
bioasq_train,bioasq13b_62007dcec9dfcb9c09000019,0.2,-0.0,1
bioasq_train,bioasq13b_62007dcec9dfcb9c09000019,0.25,-0.0,1
bioasq_train,bioasq13b_62007dcec9dfcb9c09000019,0.3,-0.0,1
bioasq_train,bioasq13b_626233dbe764a53204000034,0.05,-0.0,1
bioasq_train,bioasq13b_626233dbe764a53204000034,0.1,-0.0,1
bioasq_train,bioasq13b_626233dbe764a53204000034,0.15,-0.0,1
bioasq_train,bioasq13b_626233dbe764a53204000034,0.2,-0.0,1
bioasq_train,bioasq13b_626233dbe764a53204000034,0.25,-0.0,1
bioasq_train,bioasq13b_626233dbe764a53204000034,0.3,-0.0,1
bioasq_train,bioasq13b_61fa97d7c9dfcb9c09000006,0.05,-0.0,1
bioasq_train,bioasq13b_61fa97d7c9dfcb9c09000006,0.1,-0.0,1
bioasq_train,bioasq13b_61fa97d7c9dfcb9c09000006,0.15,-0.0,1
bioasq_train,bioasq13b_61fa97d7c9dfcb9c09000006,0.2,-0.0,1
bioasq_train,bioasq13b_61fa97d7c9dfcb9c09000006,0.25,-0.0,1
bioasq_train,bioasq13b_61fa97d7c9dfcb9c09000006,0.3,-0.0,1
bioasq_train,bioasq13b_626aa68ce764a53204000037,0.05,-0.0,1
bioasq_train,bioasq13b_626aa68ce764a53204000037,0.1,-0.0,1
bioasq_train,bioasq13b_626aa68ce764a53204000037,0.15,-0.0,1
bioasq_train,bioasq13b_626aa68ce764a53204000037,0.2,-0.0,1
bioasq_train,bioasq13b_626aa68ce764a53204000037,0.25,-0.0,1
bioasq_train,bioasq13b_626aa68ce764a53204000037,0.3,-0.0,1
bioasq_train,bioasq13b_6252f0b7e764a5320400001f,0.05,-0.0,1
bioasq_train,bioasq13b_6252f0b7e764a5320400001f,0.1,-0.0,1
bioasq_train,bioasq13b_6252f0b7e764a5320400001f,0.15,-0.0,1
bioasq_train,bioasq13b_6252f0b7e764a5320400001f,0.2,-0.0,1
bioasq_train,bioasq13b_6252f0b7e764a5320400001f,0.25,-0.0,1
bioasq_train,bioasq13b_6252f0b7e764a5320400001f,0.3,-0.0,1
bioasq_train,bioasq13b_62513dc6e764a53204000014,0.05,-0.0,1
bioasq_train,bioasq13b_62513dc6e764a53204000014,0.1,-0.0,1
bioasq_train,bioasq13b_62513dc6e764a53204000014,0.15,-0.0,1
bioasq_train,bioasq13b_62513dc6e764a53204000014,0.2,-0.0,1
bioasq_train,bioasq13b_62513dc6e764a53204000014,0.25,-0.0,1
bioasq_train,bioasq13b_62513dc6e764a53204000014,0.3,-0.0,1
bioasq_train,bioasq13b_626aa780e764a53204000038,0.05,-0.0,1
bioasq_train,bioasq13b_626aa780e764a53204000038,0.1,-0.0,1
bioasq_train,bioasq13b_626aa780e764a53204000038,0.15,-0.0,1
bioasq_train,bioasq13b_626aa780e764a53204000038,0.2,-0.0,1
bioasq_train,bioasq13b_626aa780e764a53204000038,0.25,-0.0,1
bioasq_train,bioasq13b_626aa780e764a53204000038,0.3,-0.0,1
bioasq_train,bioasq13b_626aea6ae764a5320400003d,0.05,-0.0,1
bioasq_train,bioasq13b_626aea6ae764a5320400003d,0.1,-0.0,1
bioasq_train,bioasq13b_626aea6ae764a5320400003d,0.15,-0.0,1
bioasq_train,bioasq13b_626aea6ae764a5320400003d,0.2,-0.0,1
bioasq_train,bioasq13b_626aea6ae764a5320400003d,0.25,-0.0,1
bioasq_train,bioasq13b_626aea6ae764a5320400003d,0.3,-0.0,1
bioasq_train,bioasq13b_624c97cde764a53204000005,0.05,-0.0,1
bioasq_train,bioasq13b_624c97cde764a53204000005,0.1,-0.0,1
bioasq_train,bioasq13b_624c97cde764a53204000005,0.15,-0.0,1
bioasq_train,bioasq13b_624c97cde764a53204000005,0.2,-0.0,1
bioasq_train,bioasq13b_624c97cde764a53204000005,0.25,-0.0,1
bioasq_train,bioasq13b_624c97cde764a53204000005,0.3,-0.0,1
bioasq_train,bioasq13b_625ebe5ce764a53204000032,0.05,-0.0,1
bioasq_train,bioasq13b_625ebe5ce764a53204000032,0.1,-0.0,1
bioasq_train,bioasq13b_625ebe5ce764a53204000032,0.15,-0.0,1
bioasq_train,bioasq13b_625ebe5ce764a53204000032,0.2,-0.0,1
bioasq_train,bioasq13b_625ebe5ce764a53204000032,0.25,-0.0,1
bioasq_train,bioasq13b_625ebe5ce764a53204000032,0.3,-0.0,1
bioasq_train,bioasq13b_62587e14e764a5320400002c,0.05,-0.0,1
bioasq_train,bioasq13b_62587e14e764a5320400002c,0.1,-0.0,1
bioasq_train,bioasq13b_62587e14e764a5320400002c,0.15,-0.0,1
bioasq_train,bioasq13b_62587e14e764a5320400002c,0.2,-0.0,1
bioasq_train,bioasq13b_62587e14e764a5320400002c,0.25,-0.0,1
bioasq_train,bioasq13b_62587e14e764a5320400002c,0.3,-0.0,1
bioasq_train,bioasq13b_6273a2fde764a53204000048,0.05,-0.0,1
bioasq_train,bioasq13b_6273a2fde764a53204000048,0.1,-0.0,1
bioasq_train,bioasq13b_6273a2fde764a53204000048,0.15,-0.0,1
bioasq_train,bioasq13b_6273a2fde764a53204000048,0.2,-0.0,1
bioasq_train,bioasq13b_6273a2fde764a53204000048,0.25,-0.0,1
bioasq_train,bioasq13b_6273a2fde764a53204000048,0.3,-0.0,1
bioasq_train,bioasq13b_6273a317e764a53204000049,0.05,0.4729032506370176,4
bioasq_train,bioasq13b_6273a317e764a53204000049,0.1,0.14118174150460758,2
bioasq_train,bioasq13b_6273a317e764a53204000049,0.15,0.14118174150460758,2
bioasq_train,bioasq13b_6273a317e764a53204000049,0.2,-0.0,1
bioasq_train,bioasq13b_6273a317e764a53204000049,0.25,-0.0,1
bioasq_train,bioasq13b_6273a317e764a53204000049,0.3,-0.0,1
bioasq_train,bioasq13b_627a989856bf9aee6f000024,0.05,0.45814600780483383,3
bioasq_train,bioasq13b_627a989856bf9aee6f000024,0.1,-0.0,1
bioasq_train,bioasq13b_627a989856bf9aee6f000024,0.15,-0.0,1
bioasq_train,bioasq13b_627a989856bf9aee6f000024,0.2,-0.0,1
bioasq_train,bioasq13b_627a989856bf9aee6f000024,0.25,-0.0,1
bioasq_train,bioasq13b_627a989856bf9aee6f000024,0.3,-0.0,1
bioasq_train,bioasq13b_6273a2a0e764a53204000045,0.05,0.21732201127364886,2
bioasq_train,bioasq13b_6273a2a0e764a53204000045,0.1,-0.0,1
bioasq_train,bioasq13b_6273a2a0e764a53204000045,0.15,-0.0,1
bioasq_train,bioasq13b_6273a2a0e764a53204000045,0.2,-0.0,1
bioasq_train,bioasq13b_6273a2a0e764a53204000045,0.25,-0.0,1
bioasq_train,bioasq13b_6273a2a0e764a53204000045,0.3,-0.0,1
bioasq_train,bioasq13b_62792bb156bf9aee6f00001c,0.05,-0.0,1
bioasq_train,bioasq13b_62792bb156bf9aee6f00001c,0.1,-0.0,1
bioasq_train,bioasq13b_62792bb156bf9aee6f00001c,0.15,-0.0,1
bioasq_train,bioasq13b_62792bb156bf9aee6f00001c,0.2,-0.0,1
bioasq_train,bioasq13b_62792bb156bf9aee6f00001c,0.25,-0.0,1
bioasq_train,bioasq13b_62792bb156bf9aee6f00001c,0.3,-0.0,1
bioasq_train,bioasq13b_627aa17156bf9aee6f000026,0.05,-0.0,1
bioasq_train,bioasq13b_627aa17156bf9aee6f000026,0.1,-0.0,1
bioasq_train,bioasq13b_627aa17156bf9aee6f000026,0.15,-0.0,1
bioasq_train,bioasq13b_627aa17156bf9aee6f000026,0.2,-0.0,1
bioasq_train,bioasq13b_627aa17156bf9aee6f000026,0.25,-0.0,1
bioasq_train,bioasq13b_627aa17156bf9aee6f000026,0.3,-0.0,1
bioasq_train,bioasq13b_6277d7f356bf9aee6f000004,0.05,-0.0,1
bioasq_train,bioasq13b_6277d7f356bf9aee6f000004,0.1,-0.0,1
bioasq_train,bioasq13b_6277d7f356bf9aee6f000004,0.15,-0.0,1
bioasq_train,bioasq13b_6277d7f356bf9aee6f000004,0.2,-0.0,1
bioasq_train,bioasq13b_6277d7f356bf9aee6f000004,0.25,-0.0,1
bioasq_train,bioasq13b_6277d7f356bf9aee6f000004,0.3,-0.0,1
bioasq_train,bioasq13b_627a9ff356bf9aee6f000025,0.05,-0.0,1
bioasq_train,bioasq13b_627a9ff356bf9aee6f000025,0.1,-0.0,1
bioasq_train,bioasq13b_627a9ff356bf9aee6f000025,0.15,-0.0,1
bioasq_train,bioasq13b_627a9ff356bf9aee6f000025,0.2,-0.0,1
bioasq_train,bioasq13b_627a9ff356bf9aee6f000025,0.25,-0.0,1
bioasq_train,bioasq13b_627a9ff356bf9aee6f000025,0.3,-0.0,1
bioasq_train,bioasq13b_5fe31323a43ad3127800004d,0.05,-0.0,1
bioasq_train,bioasq13b_5fe31323a43ad3127800004d,0.1,-0.0,1
bioasq_train,bioasq13b_5fe31323a43ad3127800004d,0.15,-0.0,1
bioasq_train,bioasq13b_5fe31323a43ad3127800004d,0.2,-0.0,1
bioasq_train,bioasq13b_5fe31323a43ad3127800004d,0.25,-0.0,1
bioasq_train,bioasq13b_5fe31323a43ad3127800004d,0.3,-0.0,1
bioasq_train,bioasq13b_5fdb4176a43ad3127800001a,0.05,-0.0,1
bioasq_train,bioasq13b_5fdb4176a43ad3127800001a,0.1,-0.0,1
bioasq_train,bioasq13b_5fdb4176a43ad3127800001a,0.15,-0.0,1
bioasq_train,bioasq13b_5fdb4176a43ad3127800001a,0.2,-0.0,1
bioasq_train,bioasq13b_5fdb4176a43ad3127800001a,0.25,-0.0,1
bioasq_train,bioasq13b_5fdb4176a43ad3127800001a,0.3,-0.0,1
bioasq_train,bioasq13b_62058382c9dfcb9c09000031,0.05,-0.0,1
bioasq_train,bioasq13b_62058382c9dfcb9c09000031,0.1,-0.0,1
bioasq_train,bioasq13b_62058382c9dfcb9c09000031,0.15,-0.0,1
bioasq_train,bioasq13b_62058382c9dfcb9c09000031,0.2,-0.0,1
bioasq_train,bioasq13b_62058382c9dfcb9c09000031,0.25,-0.0,1
bioasq_train,bioasq13b_62058382c9dfcb9c09000031,0.3,-0.0,1
bioasq_train,bioasq13b_61f59012882a024a1000000c,0.05,0.2775280104064451,3
bioasq_train,bioasq13b_61f59012882a024a1000000c,0.1,0.14118174150460758,2
bioasq_train,bioasq13b_61f59012882a024a1000000c,0.15,-0.0,1
bioasq_train,bioasq13b_61f59012882a024a1000000c,0.2,-0.0,1
bioasq_train,bioasq13b_61f59012882a024a1000000c,0.25,-0.0,1
bioasq_train,bioasq13b_61f59012882a024a1000000c,0.3,-0.0,1
bioasq_train,bioasq13b_6217e7a63a8413c653000033,0.05,-0.0,1
bioasq_train,bioasq13b_6217e7a63a8413c653000033,0.1,-0.0,1
bioasq_train,bioasq13b_6217e7a63a8413c653000033,0.15,-0.0,1
bioasq_train,bioasq13b_6217e7a63a8413c653000033,0.2,-0.0,1
bioasq_train,bioasq13b_6217e7a63a8413c653000033,0.25,-0.0,1
bioasq_train,bioasq13b_6217e7a63a8413c653000033,0.3,-0.0,1
bioasq_train,bioasq13b_6206c428c9dfcb9c0900003f,0.05,-0.0,1
bioasq_train,bioasq13b_6206c428c9dfcb9c0900003f,0.1,-0.0,1
bioasq_train,bioasq13b_6206c428c9dfcb9c0900003f,0.15,-0.0,1
bioasq_train,bioasq13b_6206c428c9dfcb9c0900003f,0.2,-0.0,1
bioasq_train,bioasq13b_6206c428c9dfcb9c0900003f,0.25,-0.0,1
bioasq_train,bioasq13b_6206c428c9dfcb9c0900003f,0.3,-0.0,1
bioasq_train,bioasq13b_6220cf383a8413c653000069,0.05,-0.0,1
bioasq_train,bioasq13b_6220cf383a8413c653000069,0.1,-0.0,1
bioasq_train,bioasq13b_6220cf383a8413c653000069,0.15,-0.0,1
bioasq_train,bioasq13b_6220cf383a8413c653000069,0.2,-0.0,1
bioasq_train,bioasq13b_6220cf383a8413c653000069,0.25,-0.0,1
bioasq_train,bioasq13b_6220cf383a8413c653000069,0.3,-0.0,1
bioasq_train,bioasq13b_5fd3c4f4a43ad31278000003,0.05,-0.0,1
bioasq_train,bioasq13b_5fd3c4f4a43ad31278000003,0.1,-0.0,1
bioasq_train,bioasq13b_5fd3c4f4a43ad31278000003,0.15,-0.0,1
bioasq_train,bioasq13b_5fd3c4f4a43ad31278000003,0.2,-0.0,1
bioasq_train,bioasq13b_5fd3c4f4a43ad31278000003,0.25,-0.0,1
bioasq_train,bioasq13b_5fd3c4f4a43ad31278000003,0.3,-0.0,1
bioasq_train,bioasq13b_6217dba43a8413c653000029,0.05,-0.0,1
bioasq_train,bioasq13b_6217dba43a8413c653000029,0.1,-0.0,1
bioasq_train,bioasq13b_6217dba43a8413c653000029,0.15,-0.0,1
bioasq_train,bioasq13b_6217dba43a8413c653000029,0.2,-0.0,1
bioasq_train,bioasq13b_6217dba43a8413c653000029,0.25,-0.0,1
bioasq_train,bioasq13b_6217dba43a8413c653000029,0.3,-0.0,1
bioasq_train,bioasq13b_62211fdf3a8413c653000073,0.05,-0.0,1
bioasq_train,bioasq13b_62211fdf3a8413c653000073,0.1,-0.0,1
bioasq_train,bioasq13b_62211fdf3a8413c653000073,0.15,-0.0,1
bioasq_train,bioasq13b_62211fdf3a8413c653000073,0.2,-0.0,1
bioasq_train,bioasq13b_62211fdf3a8413c653000073,0.25,-0.0,1
bioasq_train,bioasq13b_62211fdf3a8413c653000073,0.3,-0.0,1
bioasq_train,bioasq13b_6211575f3a8413c653000011,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_6211575f3a8413c653000011,0.1,-0.0,1
bioasq_train,bioasq13b_6211575f3a8413c653000011,0.15,-0.0,1
bioasq_train,bioasq13b_6211575f3a8413c653000011,0.2,-0.0,1
bioasq_train,bioasq13b_6211575f3a8413c653000011,0.25,-0.0,1
bioasq_train,bioasq13b_6211575f3a8413c653000011,0.3,-0.0,1
bioasq_train,bioasq13b_621150333a8413c65300000e,0.05,0.2652949955741215,2
bioasq_train,bioasq13b_621150333a8413c65300000e,0.1,-0.0,1
bioasq_train,bioasq13b_621150333a8413c65300000e,0.15,-0.0,1
bioasq_train,bioasq13b_621150333a8413c65300000e,0.2,-0.0,1
bioasq_train,bioasq13b_621150333a8413c65300000e,0.25,-0.0,1
bioasq_train,bioasq13b_621150333a8413c65300000e,0.3,-0.0,1
bioasq_train,bioasq13b_61f81785882a024a1000003f,0.05,-0.0,1
bioasq_train,bioasq13b_61f81785882a024a1000003f,0.1,-0.0,1
bioasq_train,bioasq13b_61f81785882a024a1000003f,0.15,-0.0,1
bioasq_train,bioasq13b_61f81785882a024a1000003f,0.2,-0.0,1
bioasq_train,bioasq13b_61f81785882a024a1000003f,0.25,-0.0,1
bioasq_train,bioasq13b_61f81785882a024a1000003f,0.3,-0.0,1
bioasq_train,bioasq13b_620c2d743a8413c653000008,0.05,-0.0,1
bioasq_train,bioasq13b_620c2d743a8413c653000008,0.1,-0.0,1
bioasq_train,bioasq13b_620c2d743a8413c653000008,0.15,-0.0,1
bioasq_train,bioasq13b_620c2d743a8413c653000008,0.2,-0.0,1
bioasq_train,bioasq13b_620c2d743a8413c653000008,0.25,-0.0,1
bioasq_train,bioasq13b_620c2d743a8413c653000008,0.3,-0.0,1
bioasq_train,bioasq13b_621b45943a8413c653000039,0.05,-0.0,1
bioasq_train,bioasq13b_621b45943a8413c653000039,0.1,-0.0,1
bioasq_train,bioasq13b_621b45943a8413c653000039,0.15,-0.0,1
bioasq_train,bioasq13b_621b45943a8413c653000039,0.2,-0.0,1
bioasq_train,bioasq13b_621b45943a8413c653000039,0.25,-0.0,1
bioasq_train,bioasq13b_621b45943a8413c653000039,0.3,-0.0,1
bioasq_train,bioasq13b_62211ce03a8413c65300006e,0.05,0.14118174150460758,2
bioasq_train,bioasq13b_62211ce03a8413c65300006e,0.1,-0.0,1
bioasq_train,bioasq13b_62211ce03a8413c65300006e,0.15,-0.0,1
bioasq_train,bioasq13b_62211ce03a8413c65300006e,0.2,-0.0,1
bioasq_train,bioasq13b_62211ce03a8413c65300006e,0.25,-0.0,1
bioasq_train,bioasq13b_62211ce03a8413c65300006e,0.3,-0.0,1
bioasq_train,bioasq13b_6211557b3a8413c65300000f,0.05,-0.0,1
bioasq_train,bioasq13b_6211557b3a8413c65300000f,0.1,-0.0,1
bioasq_train,bioasq13b_6211557b3a8413c65300000f,0.15,-0.0,1
bioasq_train,bioasq13b_6211557b3a8413c65300000f,0.2,-0.0,1
bioasq_train,bioasq13b_6211557b3a8413c65300000f,0.25,-0.0,1
bioasq_train,bioasq13b_6211557b3a8413c65300000f,0.3,-0.0,1
bioasq_train,bioasq13b_60490e321cb411341a000168,0.05,0.2775280104064451,3
bioasq_train,bioasq13b_60490e321cb411341a000168,0.1,0.21732201127364886,2
bioasq_train,bioasq13b_60490e321cb411341a000168,0.15,-0.0,1
bioasq_train,bioasq13b_60490e321cb411341a000168,0.2,-0.0,1
bioasq_train,bioasq13b_60490e321cb411341a000168,0.25,-0.0,1
bioasq_train,bioasq13b_60490e321cb411341a000168,0.3,-0.0,1
bioasq_train,bioasq13b_6237aa3c3a8413c6530000b5,0.05,-0.0,1
bioasq_train,bioasq13b_6237aa3c3a8413c6530000b5,0.1,-0.0,1
bioasq_train,bioasq13b_6237aa3c3a8413c6530000b5,0.15,-0.0,1
bioasq_train,bioasq13b_6237aa3c3a8413c6530000b5,0.2,-0.0,1
bioasq_train,bioasq13b_6237aa3c3a8413c6530000b5,0.25,-0.0,1
bioasq_train,bioasq13b_6237aa3c3a8413c6530000b5,0.3,-0.0,1
bioasq_train,bioasq13b_622d04da3a8413c65300009f,0.05,-0.0,1
bioasq_train,bioasq13b_622d04da3a8413c65300009f,0.1,-0.0,1
bioasq_train,bioasq13b_622d04da3a8413c65300009f,0.15,-0.0,1
bioasq_train,bioasq13b_622d04da3a8413c65300009f,0.2,-0.0,1
bioasq_train,bioasq13b_622d04da3a8413c65300009f,0.25,-0.0,1
bioasq_train,bioasq13b_622d04da3a8413c65300009f,0.3,-0.0,1
bioasq_train,bioasq13b_623648513a8413c6530000ae,0.05,-0.0,1
bioasq_train,bioasq13b_623648513a8413c6530000ae,0.1,-0.0,1
bioasq_train,bioasq13b_623648513a8413c6530000ae,0.15,-0.0,1
bioasq_train,bioasq13b_623648513a8413c6530000ae,0.2,-0.0,1
bioasq_train,bioasq13b_623648513a8413c6530000ae,0.25,-0.0,1
bioasq_train,bioasq13b_623648513a8413c6530000ae,0.3,-0.0,1
bioasq_train,bioasq13b_6202fa3cc9dfcb9c0900002c,0.05,-0.0,1
bioasq_train,bioasq13b_6202fa3cc9dfcb9c0900002c,0.1,-0.0,1
bioasq_train,bioasq13b_6202fa3cc9dfcb9c0900002c,0.15,-0.0,1
bioasq_train,bioasq13b_6202fa3cc9dfcb9c0900002c,0.2,-0.0,1
bioasq_train,bioasq13b_6202fa3cc9dfcb9c0900002c,0.25,-0.0,1
bioasq_train,bioasq13b_6202fa3cc9dfcb9c0900002c,0.3,-0.0,1
bioasq_train,bioasq13b_6200879ac9dfcb9c09000021,0.05,-0.0,1
bioasq_train,bioasq13b_6200879ac9dfcb9c09000021,0.1,-0.0,1
bioasq_train,bioasq13b_6200879ac9dfcb9c09000021,0.15,-0.0,1
bioasq_train,bioasq13b_6200879ac9dfcb9c09000021,0.2,-0.0,1
bioasq_train,bioasq13b_6200879ac9dfcb9c09000021,0.25,-0.0,1
bioasq_train,bioasq13b_6200879ac9dfcb9c09000021,0.3,-0.0,1
bioasq_train,bioasq13b_621e5dcf3a8413c65300004f,0.05,-0.0,1
bioasq_train,bioasq13b_621e5dcf3a8413c65300004f,0.1,-0.0,1
bioasq_train,bioasq13b_621e5dcf3a8413c65300004f,0.15,-0.0,1
bioasq_train,bioasq13b_621e5dcf3a8413c65300004f,0.2,-0.0,1
bioasq_train,bioasq13b_621e5dcf3a8413c65300004f,0.25,-0.0,1
bioasq_train,bioasq13b_621e5dcf3a8413c65300004f,0.3,-0.0,1
bioasq_train,bioasq13b_622df6663a8413c6530000a7,0.05,0.40843137199002016,4
bioasq_train,bioasq13b_622df6663a8413c6530000a7,0.1,0.2652949955741215,2
bioasq_train,bioasq13b_622df6663a8413c6530000a7,0.15,-0.0,1
bioasq_train,bioasq13b_622df6663a8413c6530000a7,0.2,-0.0,1
bioasq_train,bioasq13b_622df6663a8413c6530000a7,0.25,-0.0,1
bioasq_train,bioasq13b_622df6663a8413c6530000a7,0.3,-0.0,1
bioasq_train,bioasq13b_623648723a8413c6530000af,0.05,-0.0,1
bioasq_train,bioasq13b_623648723a8413c6530000af,0.1,-0.0,1
bioasq_train,bioasq13b_623648723a8413c6530000af,0.15,-0.0,1
bioasq_train,bioasq13b_623648723a8413c6530000af,0.2,-0.0,1
bioasq_train,bioasq13b_623648723a8413c6530000af,0.25,-0.0,1
bioasq_train,bioasq13b_623648723a8413c6530000af,0.3,-0.0,1
bioasq_train,bioasq13b_6201a06fc9dfcb9c09000026,0.05,-0.0,1
bioasq_train,bioasq13b_6201a06fc9dfcb9c09000026,0.1,-0.0,1
bioasq_train,bioasq13b_6201a06fc9dfcb9c09000026,0.15,-0.0,1
bioasq_train,bioasq13b_6201a06fc9dfcb9c09000026,0.2,-0.0,1
bioasq_train,bioasq13b_6201a06fc9dfcb9c09000026,0.25,-0.0,1
bioasq_train,bioasq13b_6201a06fc9dfcb9c09000026,0.3,-0.0,1
bioasq_train,bioasq13b_6237a94f3a8413c6530000b4,0.05,0.30102999566398114,2
bioasq_train,bioasq13b_6237a94f3a8413c6530000b4,0.1,-0.0,1
bioasq_train,bioasq13b_6237a94f3a8413c6530000b4,0.15,-0.0,1
bioasq_train,bioasq13b_6237a94f3a8413c6530000b4,0.2,-0.0,1
bioasq_train,bioasq13b_6237a94f3a8413c6530000b4,0.25,-0.0,1
bioasq_train,bioasq13b_6237a94f3a8413c6530000b4,0.3,-0.0,1
bioasq_train,bioasq13b_62008456c9dfcb9c0900001e,0.05,-0.0,1
bioasq_train,bioasq13b_62008456c9dfcb9c0900001e,0.1,-0.0,1
bioasq_train,bioasq13b_62008456c9dfcb9c0900001e,0.15,-0.0,1
bioasq_train,bioasq13b_62008456c9dfcb9c0900001e,0.2,-0.0,1
bioasq_train,bioasq13b_62008456c9dfcb9c0900001e,0.25,-0.0,1
bioasq_train,bioasq13b_62008456c9dfcb9c0900001e,0.3,-0.0,1
bioasq_train,bioasq13b_62262b353a8413c65300007f,0.05,-0.0,1
bioasq_train,bioasq13b_62262b353a8413c65300007f,0.1,-0.0,1
bioasq_train,bioasq13b_62262b353a8413c65300007f,0.15,-0.0,1
bioasq_train,bioasq13b_62262b353a8413c65300007f,0.2,-0.0,1
bioasq_train,bioasq13b_62262b353a8413c65300007f,0.25,-0.0,1
bioasq_train,bioasq13b_62262b353a8413c65300007f,0.3,-0.0,1
bioasq_train,bioasq13b_622cbb4e3a8413c65300009a,0.05,0.44717262228329563,3
bioasq_train,bioasq13b_622cbb4e3a8413c65300009a,0.1,-0.0,1
bioasq_train,bioasq13b_622cbb4e3a8413c65300009a,0.15,-0.0,1
bioasq_train,bioasq13b_622cbb4e3a8413c65300009a,0.2,-0.0,1
bioasq_train,bioasq13b_622cbb4e3a8413c65300009a,0.25,-0.0,1
bioasq_train,bioasq13b_622cbb4e3a8413c65300009a,0.3,-0.0,1
bioasq_train,bioasq13b_622669363a8413c653000089,0.05,-0.0,1
bioasq_train,bioasq13b_622669363a8413c653000089,0.1,-0.0,1
bioasq_train,bioasq13b_622669363a8413c653000089,0.15,-0.0,1
bioasq_train,bioasq13b_622669363a8413c653000089,0.2,-0.0,1
bioasq_train,bioasq13b_622669363a8413c653000089,0.25,-0.0,1
bioasq_train,bioasq13b_622669363a8413c653000089,0.3,-0.0,1
bioasq_train,bioasq13b_6200839bc9dfcb9c0900001d,0.05,-0.0,1
bioasq_train,bioasq13b_6200839bc9dfcb9c0900001d,0.1,-0.0,1
bioasq_train,bioasq13b_6200839bc9dfcb9c0900001d,0.15,-0.0,1
bioasq_train,bioasq13b_6200839bc9dfcb9c0900001d,0.2,-0.0,1
bioasq_train,bioasq13b_6200839bc9dfcb9c0900001d,0.25,-0.0,1
bioasq_train,bioasq13b_6200839bc9dfcb9c0900001d,0.3,-0.0,1
bioasq_train,bioasq13b_6201a20cc9dfcb9c09000027,0.05,-0.0,1
bioasq_train,bioasq13b_6201a20cc9dfcb9c09000027,0.1,-0.0,1
bioasq_train,bioasq13b_6201a20cc9dfcb9c09000027,0.15,-0.0,1
bioasq_train,bioasq13b_6201a20cc9dfcb9c09000027,0.2,-0.0,1
bioasq_train,bioasq13b_6201a20cc9dfcb9c09000027,0.25,-0.0,1
bioasq_train,bioasq13b_6201a20cc9dfcb9c09000027,0.3,-0.0,1
bioasq_train,bioasq13b_62059190c9dfcb9c09000034,0.05,-0.0,1
bioasq_train,bioasq13b_62059190c9dfcb9c09000034,0.1,-0.0,1
bioasq_train,bioasq13b_62059190c9dfcb9c09000034,0.15,-0.0,1
bioasq_train,bioasq13b_62059190c9dfcb9c09000034,0.2,-0.0,1
bioasq_train,bioasq13b_62059190c9dfcb9c09000034,0.25,-0.0,1
bioasq_train,bioasq13b_62059190c9dfcb9c09000034,0.3,-0.0,1
bioasq_train,bioasq13b_64403c4257b1c7a31500004f,0.05,-0.0,1
bioasq_train,bioasq13b_64403c4257b1c7a31500004f,0.1,-0.0,1
bioasq_train,bioasq13b_64403c4257b1c7a31500004f,0.15,-0.0,1
